Timestamp,Light,experiment_step,chamber_1_loc,chamber_2_loc,chamber_3_loc,chamber_4_loc,chamber_5_loc,chamber_6_loc,chamber_7_loc,chamber_8_loc,chamber_9_loc,chamber_10_loc,chamber_11_loc,chamber_12_loc,chamber_13_loc,chamber_14_loc,chamber_15_loc,chamber_16_loc,chamber_17_loc,chamber_18_loc,chamber_19_loc,chamber_20_loc,chamber_1_shock,chamber_2_shock,chamber_3_shock,chamber_4_shock,chamber_5_shock,chamber_6_shock,chamber_7_shock,chamber_8_shock,chamber_9_shock,chamber_10_shock,chamber_11_shock,chamber_12_shock,chamber_13_shock,chamber_14_shock,chamber_15_shock,chamber_16_shock,chamber_17_shock,chamber_18_shock,chamber_19_shock,chamber_20_shock,mch_right_status,oct_right_status,moil_right_status,mch_left_status,oct_left_status,moil_left_status
12/16/2025 9:46,light_state,,84.61538462,-40,13.84615385,-66.15384615,-93.84615385,-49.23076923,27.69230769,7.692307692,47.69230769,-52.30769231,-67.69230769,81.53846154,33.84615385,-98.46153846,-75.38461538,13.46153846,-92.30769231,12.30769231,-27.69230769,-76.92307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,84.61538462,-40,20,-61.53846154,-93.84615385,-49.23076923,30.76923077,1.538461538,44.61538462,-52.30769231,-75.38461538,81.53846154,35.38461538,-98.46153846,-72.30769231,13.46153846,-90.76923077,20,-27.69230769,-73.84615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,83.07692308,-46.15384615,26.15384615,-58.46153846,-93.84615385,-49.23076923,35.38461538,-1.538461538,41.53846154,-52.30769231,-87.69230769,81.53846154,27.69230769,-93.84615385,-70.76923077,13.46153846,-89.23076923,24.61538462,-27.69230769,-69.23076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,84.61538462,-49.23076923,35.38461538,-50.76923077,-93.84615385,-49.23076923,40,-6.153846154,38.46153846,-52.30769231,-89.23076923,81.53846154,27.69230769,-92.30769231,-67.69230769,13.46153846,-89.23076923,27.69230769,-27.69230769,-64.61538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,84.61538462,-46.15384615,41.53846154,-47.69230769,-95.38461538,-49.23076923,44.61538462,-10.76923077,35.38461538,-52.30769231,-92.30769231,76.92307692,26.15384615,-95.38461538,-64.61538462,13.46153846,-89.23076923,24.61538462,-27.69230769,-61.53846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,86.15384615,-44.61538462,46.15384615,-43.07692308,-95.38461538,-49.23076923,50.76923077,-15.38461538,32.30769231,-52.30769231,-98.46153846,75.38461538,23.07692308,-92.30769231,-63.07692308,13.46153846,-89.23076923,30,-27.69230769,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,86.15384615,-47.69230769,53.84615385,-38.46153846,-96.92307692,-49.23076923,56.92307692,-18.46153846,29.23076923,-52.30769231,-96.92307692,76.92307692,18.46153846,-92.30769231,-60,13.46153846,-89.23076923,32.82051282,-27.69230769,-55.38461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,86.15384615,-53.84615385,55.38461538,-33.84615385,-96.92307692,-49.23076923,63.07692308,-16.92307692,26.15384615,-52.30769231,-93.84615385,80,15.38461538,-89.23076923,-58.46153846,13.46153846,-89.23076923,46.15384615,-27.69230769,-50.76923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,86.15384615,-53.84615385,58.46153846,-26.15384615,-96.92307692,-49.23076923,67.69230769,-16.92307692,23.07692308,-52.30769231,-95.38461538,80,13.84615385,-87.69230769,-55.38461538,13.46153846,-89.23076923,47.69230769,-27.69230769,-46.15384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,86.15384615,-55.38461538,60,-21.53846154,-96.92307692,-49.23076923,72.30769231,-20,21.53846154,-52.30769231,-98.46153846,69.23076923,12.30769231,-86.15384615,-52.30769231,13.46153846,-89.23076923,52.30769231,-27.69230769,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,86.15384615,-60,58.46153846,-16.92307692,-95.38461538,-49.23076923,75.38461538,-18.46153846,16.92307692,-52.30769231,-96.92307692,67.69230769,12.30769231,-83.07692308,-49.23076923,13.46153846,-96.92307692,47.69230769,-27.69230769,-33.84615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,83.07692308,-64.61538462,60,-9.230769231,-96.92307692,-49.23076923,76.92307692,-21.53846154,18.46153846,-52.30769231,-95.38461538,58.46153846,12.30769231,-78.46153846,-49.23076923,13.46153846,-93.84615385,46.15384615,-27.69230769,-26.15384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,81.53846154,-66.15384615,61.53846154,0,-95.38461538,-49.23076923,78.46153846,-21.53846154,16.92307692,-52.30769231,-93.84615385,58.46153846,12.30769231,-73.84615385,-49.23076923,13.46153846,-93.84615385,46.15384615,-27.69230769,-21.53846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,81.53846154,-69.23076923,58.46153846,6.153846154,-93.84615385,-49.23076923,76.92307692,-23.07692308,18.46153846,-52.30769231,-93.84615385,53.84615385,12.30769231,-72.30769231,-49.23076923,13.46153846,-92.30769231,50.76923077,-27.69230769,-18.46153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,80,-70.76923077,55.38461538,9.230769231,-92.30769231,-49.23076923,80,-26.15384615,20,-52.30769231,-93.84615385,55.38461538,12.30769231,-69.23076923,-49.23076923,13.46153846,-90.76923077,53.84615385,-27.69230769,-16.92307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,78.46153846,-70.76923077,52.30769231,16.92307692,-89.23076923,-49.23076923,78.46153846,-30.76923077,18.46153846,-52.30769231,-92.30769231,56.92307692,12.30769231,-67.69230769,-49.23076923,13.46153846,-87.69230769,53.84615385,-27.69230769,-15.38461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,76.92307692,-70.76923077,47.69230769,26.15384615,-84.61538462,-49.23076923,78.46153846,-33.84615385,15.38461538,-52.30769231,-93.84615385,49.23076923,12.30769231,-66.15384615,-49.23076923,13.46153846,-86.15384615,53.84615385,-27.69230769,-15.38461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,78.46153846,-75.38461538,43.07692308,33.84615385,-80,-49.23076923,78.46153846,-35.38461538,16.92307692,-52.30769231,-93.84615385,44.61538462,12.30769231,-63.07692308,-49.23076923,13.46153846,-83.07692308,53.84615385,-27.69230769,-7.692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,75.38461538,-80,43.07692308,40,-78.46153846,-49.23076923,80,-38.46153846,18.46153846,-52.30769231,-93.84615385,41.53846154,12.30769231,-64.61538462,-49.23076923,13.46153846,-81.53846154,53.84615385,-27.69230769,-4.615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,80,-83.07692308,43.07692308,44.61538462,-73.84615385,-49.23076923,80,-38.46153846,21.53846154,-52.30769231,-93.84615385,36.92307692,12.30769231,-63.07692308,-49.23076923,13.46153846,-78.46153846,53.84615385,-27.69230769,1.538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,76.92307692,-87.69230769,40,49.23076923,-70.76923077,-49.23076923,81.53846154,-41.53846154,21.53846154,-52.30769231,-95.38461538,32.30769231,12.30769231,-60,-49.23076923,13.46153846,-75.38461538,53.84615385,-27.69230769,2.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,73.84615385,-89.23076923,40,53.84615385,-67.69230769,-49.23076923,80,-46.15384615,18.46153846,-52.30769231,-95.38461538,30.76923077,12.30769231,-56.92307692,-49.23076923,13.46153846,-73.84615385,53.84615385,-27.69230769,16.92307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,73.84615385,-93.84615385,43.07692308,58.46153846,-64.61538462,-49.23076923,80,-50.76923077,16.92307692,-52.30769231,-95.38461538,26.15384615,12.30769231,-52.30769231,-49.23076923,13.46153846,-70.76923077,53.84615385,-27.69230769,27.69230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,78.46153846,-89.23076923,47.69230769,66.15384615,-61.53846154,-49.23076923,83.07692308,-55.38461538,15.38461538,-52.30769231,-95.38461538,26.15384615,12.30769231,-47.69230769,-49.23076923,13.46153846,-67.69230769,53.84615385,-27.69230769,30.76923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,78.46153846,-90.76923077,52.30769231,73.84615385,-58.46153846,-49.23076923,83.07692308,-58.46153846,13.84615385,-52.30769231,-95.38461538,21.53846154,12.30769231,-44.61538462,-49.23076923,13.46153846,-64.61538462,53.84615385,-27.69230769,33.84615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
